trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type
AIR_442_V5,16:00:41,16:08:33,90406,13,0,0
AIR_442_V6,15:42:34,15:51:43,90401,1,0,0
AIR_442_V6,15:51:08,15:52:26,90402,2,0,0
AIR_442_V6,15:53:40,15:46:35,90403,3,0,0
AIR_442_V6,15:56:58,15:52:51,90404,4,0,0
AIR_442_V6,15:50:51,15:54:39,90405,7,0,0
AIR_442_V6,16:11:25,16:09:04,90406,13,0,0
AIR_442_V7,15:47:13,15:43:48,90401,1,0,0
AIR_442_V7,15:49:33,15:49:05,90402,2,0,0
AIR_442_V7,15:51:53,15:42:09,90403,3,0,0
AIR_442_V7,15:45:13,15:57:20,90404,4,0,0
AIR_442_V7,15:57:35,15:52:26,90405,7,0,0
AIR_442_V7,16:09:05,16:09:35,90406,13,0,0
AIR_446_V6,16:51:37,16:45:19,90401,1,0,0
AIR_446_V6,16:44:29,16:48:40,90402,2,0,0
AIR_446_V6,16:53:56,16:42:14,90403,3,0,0
AIR_446_V6,16:50:44,16:47:30,90404,4,0,0
AIR_446_V6,16:50:38,16:50:48,90405,7,0,0
AIR_446_V6,16:59:41,17:04:31,90406,13,0,0
AIR_446_V7,16:39:56,16:52:18,90401,1,0,0
AIR_446_V7,16:41:56,16:53:52,90402,2,0,0
AIR_446_V7,16:51:00,16:46:24,90403,3,0,0
AIR_446_V7,16:47:03,16:55:51,90404,4,0,0
AIR_446_V7,16:54:04,16:56:27,90405,7,0,0
AIR_446_V7,17:08:14,17:03:47,90406,13,0,0
AIR_450_V5,17:46:43,17:43:02,90401,1,0,0
AIR_450_V5,17:55:15,17:47:25,90402,2,0,0
AIR_450_V5,17:53:11,17:46:16,90403,3,0,0
AIR_450_V5,17:46:52,17:51:29,90404,4,0,0
AIR_450_V5,18:01:10,18:01:59,90405,7,0,0
AIR_450_V5,18:07:19,18:01:39,90406,13,0,0
AIR_450_V6,17:44:13,17:50:12,90401,1,0,0
AIR_450_V6,17:48:35,17:50:18,90402,2,0,0
AIR_450_V6,17:49:59,17:44:03,90403,3,0,0
AIR_450_V6,17:54:17,17:53:07,90404,4,0,0
AIR_450_V6,17:58:09,18:00:26,90405,7,0,0
AIR_450_V6,18:09:34,18:11:24,90406,13,0,0
AIR_450_V7,17:42:17,17:40:41,90401,1,0,0
AIR_450_V7,17:41:49,17:53:46,90402,2,0,0
AIR_450_V7,17:47:10,17:53:54,90403,3,0,0
AIR_450_V7,17:45:10,17:56:10,90404,4,0,0
AIR_450_V7,17:57:35,17:52:42,90405,7,0,0
AIR_450_V7,18:11:51,18:04:29,90406,13,0,0
AIR_4520_V55,06:47:44,06:45:43,90401,1,0,0
AIR_4520_V55,06:53:27,06:52:55,90402,2,0,0
AIR_4520_V55,06:54:06,06:47:32,90403,3,0,0
AIR_4520_V55,06:52:04,06:49:36,90404,4,0,0
AIR_4520_V55,06:59:52,06:51:32,90405,7,0,0
AIR_4520_V55,07:11:30,07:05:48,90406,13,0,0
AIR_454_V5,18:41:00,18:44:23,90401,1,0,0
AIR_454_V5,18:47:00,18:50:21,90402,2,0,0
AIR_454_V5,18:49:31,18:44:57,90403,3,0,0
AIR_454_V5,18:51:52,18:46:25,90404,4,0,0
AIR_454_V5,18:58:06,18:53:08,90405,7,0,0
AIR_454_V5,19:01:09,19:00:30,90406,13,0,0
AIR_454_V6,18:48:37,18:50:59,90401,1,0,0
AIR_454_V6,18:51:49,18:52:50,90402,2,0,0
AIR_454_V6,18:47:58,18:54:46,90403,3,0,0
AIR_454_V6,18:49:23,18:57:33,90404,4,0,0
AIR_454_V6,18:47:54,18:57:22,90405,7,0,0
AIR_454_V6,19:01:35,19:05:21,90406,13,0,0
AIR_454_V7,18:50:22,18:42:49,90401,1,0,0
AIR_454_V7,18:52:13,18:47:42,90402,2,0,0
AIR_454_V7,18:52:34,18:56:18,90403,3,0,0
AIR_454_V7,18:55:42,18:43:37,90404,4,0,0
AIR_454_V7,18:50:08,18:50:54,90405,7,0,0
AIR_454_V7,19:08:41,19:11:07,90406,13,0,0
AIR_458_V5,19:46:50,19:42:49,90401,1,0,0
AIR_458_V5,19:54:31,19:51:38,90402,2,0,0
AIR_458_V5,19:45:19,19:54:02,90403,3,0,0
AIR_458_V5,19:48:54,19:45:23,90404,4,0,0
AIR_458_V5,20:00:41,19:51:26,90405,7,0,0
AIR_458_V5,20:04:17,19:59:29,90406,13,0,0
AIR_458_V6,19:53:07,19:52:36,90401,1,0,0
AIR_458_V6,19:51:41,19:43:42,90402,2,0,0
AIR_458_V6,19:46:25,19:54:49,90403,3,0,0
AIR_458_V6,19:52:00,19:50:40,90404,4,0,0
AIR_458_V6,19:59:03,19:56:27,90405,7,0,0
AIR_458_V6,19:59:40,19:58:21,90406,13,0,0
AIR_458_V7,19:40:56,19:48:26,90401,1,0,0
AIR_458_V7,19:54:50,19:54:41,90402,2,0,0
AIR_458_V7,19:42:21,19:49:39,90403,3,0,0
AIR_458_V7,19:49:49,19:45:54,90404,4,0,0
AIR_458_V7,19:48:07,19:55:16,90405,7,0,0
AIR_458_V7,20:05:01,20:10:11,90406,13,0,0
AIR_462_V5,20:51:49,20:49:06,90401,1,0,0
AIR_462_V5,20:41:11,20:49:08,90402,2,0,0
AIR_462_V5,20:44:57,20:47:24,90403,3,0,0
AIR_462_V5,20:55:51,20:55:49,90404,4,0,0
AIR_462_V5,20:52:48,20:48:43,90405,7,0,0
AIR_462_V5,21:03:48,21:00:44,90406,13,0,0
AIR_462_V6,20:47:33,20:52:11,90401,1,0,0
AIR_462_V6,20:47:35,20:49:54,90402,2,0,0
AIR_462_V6,20:56:36,20:53:59,90403,3,0,0
AIR_462_V6,20:52:32,20:57:47,90404,4,0,0
AIR_462_V6,20:51:28,20:59:10,90405,7,0,0
AIR_462_V6,20:59:46,21:11:41,90406,13,0,0
AIR_462_V7,20:48:34,20:52:15,90401,1,0,0
AIR_462_V7,20:54:07,20:41:49,90402,2,0,0
AIR_462_V7,20:55:14,20:55:50,90403,3,0,0
AIR_462_V7,20:46:11,20:57:20,90404,4,0,0
AIR_462_V7,20:51:46,20:52:42,90405,7,0,0
AIR_462_V7,21:09:17,20:58:21,90406,13,0,0
AIR_466_V5,21:50:05,21:53:14,90401,1,0,0
AIR_466_V5,21:41:26,21:41:25,90402,2,0,0
AIR_466_V5,21:45:09,21:46:58,90403,3,0,0
AIR_466_V5,21:48:02,21:47:55,90404,4,0,0
AIR_466_V5,21:48:33,21:57:16,90405,7,0,0
AIR_466_V5,22:04:45,22:03:35,90406,13,0,0
AIR_466_V6,21:45:00,21:42:07,90401,1,0,0
AIR_466_V6,21:48:06,21:53:21,90402,2,0,0
AIR_466_V6,21:47:26,21:47:42,90403,3,0,0
AIR_466_V6,21:54:22,21:55:26,90404,4,0,0
AIR_466_V6,21:54:44,21:51:30,90405,7,0,0
AIR_466_V6,21:59:33,22:01:40,90406,13,0,0
AIR_466_V7,21:39:18,21:52:56,90401,1,0,0
AIR_466_V7,21:55:26,21:49:15,90402,2,0,0
AIR_466_V7,21:50:24,21:45:43,90403,3,0,0
AIR_466_V7,21:56:46,21:43:23,90404,4,0,0
AIR_466_V7,21:47:01,21:47:20,90405,7,0,0
AIR_466_V7,22:02:21,22:07:49,90406,13,0,0
AIR_468_V6,22:18:23,22:19:53,90401,1,0,0
AIR_468_V6,22:25:01,22:17:56,90402,2,0,0
AIR_468_V6,22:19:43,22:19:59,90403,3,0,0
AIR_468_V6,22:26:36,22:27:36,90404,4,0,0
AIR_468_V6,22:30:31,22:26:27,90405,7,0,0
AIR_468_V6,22:39:07,22:33:37,90406,13,0,0
AIR_468_V7,22:11:22,22:09:46,90401,1,0,0
AIR_468_V7,22:11:23,22:16:11,90402,2,0,0
AIR_468_V7,22:21:21,22:26:59,90403,3,0,0
AIR_468_V7,22:16:42,22:15:12,90404,4,0,0
AIR_468_V7,22:19:07,22:29:56,90405,7,0,0
AIR_468_V7,22:31:41,22:35:43,90406,13,0,0
AIR_470_V5,22:43:11,22:50:44,90401,1,0,0
AIR_470_V5,22:41:32,22:45:43,90402,2,0,0
AIR_470_V5,22:47:14,22:48:59,90403,3,0,0
AIR_470_V5,22:53:29,22:54:14,90404,4,0,0
AIR_470_V5,22:48:56,22:49:40,90405,7,0,0
AIR_470_V5,23:07:42,22:59:27,90406,13,0,0
AIR_472_V6,23:23:34,23:11:34,90401,1,0,0
AIR_472_V6,23:25:48,23:13:10,90402,2,0,0
AIR_472_V6,23:12:23,23:20:24,90403,3,0,0
AIR_472_V6,23:21:56,23:24:20,90404,4,0,0
AIR_472_V6,23:20:48,23:27:22,90405,7,0,0
AIR_472_V6,23:36:54,23:27:45,90406,13,0,0
AIR_472_V7,23:22:54,23:13:48,90401,1,0,0
AIR_472_V7,23:21:53,23:20:36,90402,2,0,0
AIR_472_V7,23:16:21,23:15:04,90403,3,0,0
AIR_472_V7,23:16:49,23:20:45,90404,4,0,0
AIR_472_V7,23:17:16,23:17:15,90405,7,0,0
AIR_472_V7,23:36:05,23:38:04,90406,13,0,0
AIR_474_V5,23:53:41,23:52:23,90401,1,0,0
AIR_474_V5,23:55:40,23:55:21,90402,2,0,0
AIR_474_V5,23:55:42,23:43:45,90403,3,0,0
AIR_474_V5,23:50:25,23:44:39,90404,4,0,0
AIR_474_V5,24:01:30,23:47:53,90405,7,0,0
AIR_474_V5,24:08:53,24:08:45,90406,13,0,0
AIR_4756_V5,16:44:15,16:46:17,90401,1,0,0
AIR_4756_V5,16:48:57,16:50:51,90402,2,0,0
AIR_4756_V5,16:48:28,16:56:25,90403,3,0,0
AIR_4756_V5,16:57:23,16:44:02,90404,4,0,0
AIR_4756_V5,16:56:18,16:56:33,90405,7,0,0
AIR_4756_V5,17:08:00,17:01:00,90406,13,0,0
AIR_476_V5,24:18:57,24:23:39,90401,1,0,0
AIR_476_V5,24:25:15,24:21:27,90402,2,0,0
AIR_476_V5,24:13:15,24:17:21,90403,3,0,0
AIR_476_V5,24:27:52,24:15:18,90404,4,0,0
AIR_476_V5,24:23:35,24:29:59,90405,7,0,0
AIR_476_V5,24:34:02,24:41:04,90406,13,0,0
AIR_476_V6,24:14:06,24:09:49,90401,1,0,0
AIR_476_V6,24:17:28,24:12:30,90402,2,0,0
AIR_476_V6,24:19:07,24:15:02,90403,3,0,0
AIR_476_V6,24:27:39,24:18:38,90404,4,0,0
AIR_476_V6,24:24:26,24:25:01,90405,7,0,0
AIR_476_V6,24:37:24,24:35:55,90406,13,0,0
AIR_476_V7,24:14:06,24:18:59,90401,1,0,0
AIR_476_V7,24:21:21,24:15:09,90402,2,0,0
AIR_476_V7,24:21:57,24:25:20,90403,3,0,0
AIR_476_V7,24:26:41,24:27:36,90404,4,0,0
AIR_476_V7,24:27:50,24:23:52,90405,7,0,0
AIR_476_V7,24:35:08,24:27:24,90406,13,0,0
AIR_4844_V5,16:17:32,16:22:49,90401,1,0,0
AIR_4844_V5,16:12:48,16:21:15,90402,2,0,0
AIR_4844_V5,16:22:25,16:21:43,90403,3,0,0
AIR_4844_V5,16:19:12,16:23:52,90404,4,0,0
AIR_4844_V5,16:20:50,16:30:49,90405,7,0,0
AIR_4844_V5,16:35:01,16:33:39,90406,13,0,0
AIR_1456_V5,19:11:21,19:18:30,90401,1,0,0
AIR_1456_V5,19:23:46,19:22:56,90402,2,0,0
AIR_1456_V5,19:26:36,19:20:17,90403,3,0,0
AIR_1456_V5,19:15:18,19:18:21,90404,4,0,0
AIR_1456_V5,19:20:32,19:20:16,90405,7,0,0
AIR_1456_V5,19:37:15,19:37:29,90406,13,1,3
AIR_1456_V5,19:36:34,19:38:17,90004,16,1,3
AIR_1456_V5,19:39:00,19:42:30,90005,20,1,3
AIR_1456_V5,19:51:05,19:48:46,90006,22,0,0
AIR_1461_V5,19:55:39,20:09:14,90006,2,0,0
AIR_1461_V5,20:08:17,20:09:25,90005,4,0,0
AIR_1461_V5,20:10:36,20:05:44,90004,8,0,0
AIR_1461_V5,20:11:52,20:10:23,90406,11,0,0
AIR_1461_V5,20:23:40,20:15:40,90405,17,0,0
AIR_1461_V5,20:28:05,20:29:09,90404,20,0,0
AIR_1461_V5,20:24:47,20:34:42,90403,21,0,0
AIR_1461_V5,20:28:35,20:27:20,90402,22,0,0
AIR_1461_V5,20:31:34,20:25:53,90401,23,0,0
AIR_3409_V6,06:57:13,06:56:19,90007,36,0,0
AIR_3409_V6,06:55:41,07:04:25,90006,39,0,0
AIR_3409_V6,07:06:59,07:01:06,90005,41,0,0
AIR_3409_V6,07:09:36,07:13:15,90004,45,0,0
AIR_3409_V6,07:19:50,07:20:48,90406,48,0,0
AIR_3409_V6,07:27:08,07:22:46,90405,54,0,0
AIR_3409_V6,07:26:51,07:31:25,90404,57,0,0
AIR_3409_V6,07:32:24,07:21:07,90403,58,0,0
AIR_3409_V6,07:28:53,07:35:11,90402,59,0,0
AIR_3409_V6,07:31:08,07:36:45,90401,60,0,0
AIR_3409_V7,06:51:09,06:58:31,90007,36,0,0
AIR_3409_V7,07:09:23,07:02:20,90006,39,0,0
AIR_3409_V7,07:04:54,07:06:34,90005,41,0,0
AIR_3409_V7,07:14:40,07:18:25,90004,45,0,0
AIR_3409_V7,07:19:53,07:19:23,90406,48,0,0
AIR_3409_V7,07:26:22,07:24:23,90405,54,0,0
AIR_3409_V7,07:26:13,07:26:50,90404,57,0,0
AIR_3409_V7,07:34:59,07:24:39,90403,58,0,0
AIR_3409_V7,07:34:12,07:33:25,90402,59,0,0
AIR_3409_V7,07:33:26,07:35:23,90401,60,0,0
AIR_3413_V6,07:51:17,07:53:15,90007,36,0,0
AIR_3413_V6,08:04:10,07:58:44,90006,39,0,0
AIR_3413_V6,08:00:13,08:14:09,90005,41,0,0
AIR_3413_V6,08:15:15,08:05:18,90004,45,0,0
AIR_3413_V6,08:09:22,08:10:09,90406,48,0,0
AIR_3413_V6,08:16:11,08:23:04,90405,54,0,0
AIR_3413_V6,08:29:40,08:19:05,90404,57,0,0
AIR_3413_V6,08:27:51,08:32:21,90403,58,0,0
AIR_3413_V6,08:29:48,08:28:52,90402,59,0,0
AIR_3413_V6,08:28:14,08:26:39,90401,60,0,0
AIR_3413_V7,08:00:47,07:48:36,90007,36,0,0
AIR_3413_V7,07:59:33,08:00:47,90006,39,0,0
AIR_3413_V7,08:03:48,08:03:21,90005,41,0,0
AIR_3413_V7,08:05:51,08:14:10,90004,45,0,0
AIR_3413_V7,08:08:21,08:14:54,90406,48,0,0
AIR_3413_V7,08:28:31,08:21:12,90405,54,0,0
AIR_3413_V7,08:24:57,08:19:16,90404,57,0,0
AIR_3413_V7,08:31:19,08:24:42,90403,58,0,0
AIR_3413_V7,08:30:34,08:23:11,90402,59,0,0
AIR_3413_V7,08:29:49,08:30:04,90401,60,0,0
AIR_3417_V6,08:59:00,09:02:26,90007,36,0,0
AIR_3417_V6,08:55:46,09:01:34,90006,39,0,0
AIR_3417_V6,09:13:29,09:13:18,90005,41,0,0
AIR_3417_V6,09:13:58,09:10:00,90004,45,0,0
AIR_3417_V6,09:11:59,09:19:48,90406,48,0,0
AIR_3417_V6,09:14:57,09:17:36,90405,54,0,0
AIR_3417_V6,09:24:42,09:19:35,90404,57,0,0
AIR_3417_V6,09:24:27,09:31:33,90403,58,0,0
AIR_3417_V6,09:24:47,09:22:20,90402,59,0,0
AIR_3417_V6,09:24:27,09:33:21,90401,60,0,0
AIR_3417_V7,08:55:20,08:52:48,90007,36,0,0
AIR_3417_V7,09:05:06,09:03:25,90006,39,0,0
AIR_3417_V7,09:13:30,09:11:33,90005,41,0,0
AIR_3417_V7,09:10:47,09:04:42,90004,45,0,0
AIR_3417_V7,09:18:17,09:18:14,90406,48,0,0
AIR_3417_V7,09:25:42,09:18:10,90405,54,0,0
AIR_3417_V7,09:21:07,09:31:09,90404,57,0,0
AIR_3417_V7,09:21:12,09:34:05,90403,58,0,0
AIR_3417_V7,09:29:42,09:35:39,90402,59,0,0
AIR_3417_V7,09:36:47,09:24:17,90401,60,0,0
AIR_3421_V5,09:54:52,09:51:06,90007,36,0,0
AIR_3421_V5,09:58:50,10:06:55,90006,39,0,0
AIR_3421_V5,10:12:37,10:11:44,90005,41,0,0
AIR_3421_V5,10:12:22,10:12:32,90004,45,0,0
AIR_3421_V5,10:11:45,10:08:19,90406,48,0,0
AIR_3421_V5,10:21:24,10:22:38,90405,54,0,0
AIR_3421_V5,10:19:53,10:24:07,90404,57,0,0
AIR_3421_V5,10:29:02,10:29:05,90403,58,0,0
AIR_3421_V5,10:24:58,10:22:48,90402,59,0,0
AIR_3421_V5,10:30:33,10:34:27,90401,60,0,0
AIR_3421_V6,09:57:18,10:02:59,90007,36,0,0
AIR_3421_V6,10:06:18,10:07:34,90006,39,0,0
AIR_3421_V6,10:03:51,10:13:27,90005,41,0,0
AIR_3421_V6,10:13:09,10:04:52,90004,45,0,0
AIR_3421_V6,10:13:31,10:17:09,90406,48,0,0
AIR_3421_V6,10:26:10,10:16:11,90405,54,0,0
AIR_3421_V6,10:20:45,10:20:59,90404,57,0,0
AIR_3421_V6,10:25:45,10:22:49,90403,58,0,0
AIR_3421_V6,10:22:20,10:36:52,90402,59,0,0
AIR_3421_V6,10:33:01,10:24:50,90401,60,0,0
AIR_3421_V7,09:50:18,09:57:14,90007,36,0,0
AIR_3421_V7,10:00:29,10:01:12,90006,39,0,0
AIR_3421_V7,10:12:29,10:10:22,90005,41,0,0
AIR_3421_V7,10:09:55,10:11:50,90004,45,0,0
AIR_3421_V7,10:14:51,10:20:37,90406,48,0,0
AIR_3421_V7,10:18:06,10:21:31,90405,54,0,0
AIR_3421_V7,10:23:24,10:31:53,90404,57,0,0
AIR_3421_V7,10:21:41,10:20:50,90403,58,0,0
AIR_3421_V7,10:25:35,10:28:22,90402,59,0,0
AIR_3421_V7,10:34:08,10:27:02,90401,60,0,0
AIR_3425_V5,10:55:15,10:56:47,90007,36,0,0
AIR_3425_V5,11:03:13,11:08:55,90006,39,0,0
AIR_3425_V5,11:07:55,11:09:29,90005,41,0,0
AIR_3425_V5,11:08:31,11:06:08,90004,45,0,0
AIR_3425_V5,11:18:21,11:17:12,90406,48,0,0
AIR_3425_V5,11:17:11,11:27:29,90405,54,0,0
AIR_3425_V5,11:31:39,11:23:16,90404,57,0,0
AIR_3425_V5,11:28:23,11:30:15,90403,58,0,0
AIR_3425_V5,11:27:15,11:34:39,90402,59,0,0
AIR_3425_V5,11:25:46,11:28:53,90401,60,0,0
AIR_3425_V6,10:58:12,10:59:44,90007,36,0,0
AIR_3425_V6,11:07:40,10:59:54,90006,39,0,0
AIR_3425_V6,11:05:59,11:06:28,90005,41,0,0
AIR_3425_V6,11:04:39,11:14:08,90004,45,0,0
AIR_3425_V6,11:19:22,11:14:55,90406,48,0,0
AIR_3425_V6,11:16:49,11:14:30,90405,54,0,0
AIR_3425_V6,11:26:15,11:20:52,90404,57,0,0
AIR_3425_V6,11:29:39,11:27:31,90403,58,0,0
AIR_3425_V6,11:35:21,11:25:17,90402,59,0,0
AIR_3425_V6,11:33:55,11:27:47,90401,60,0,0
AIR_3425_V7,10:54:12,10:53:17,90007,36,0,0
AIR_3425_V7,10:59:34,11:02:46,90006,39,0,0
AIR_3425_V7,11:11:44,11:04:42,90005,41,0,0
AIR_3425_V7,11:05:48,11:09:16,90004,45,0,0
AIR_3425_V7,11:11:10,11:17:03,90406,48,0,0
AIR_3425_V7,11:17:03,11:21:19,90405,54,0,0
AIR_3425_V7,11:23:23,11:19:13,90404,57,0,0
AIR_3425_V7,11:22:25,11:23:03,90403,58,0,0
AIR_3425_V7,11:28:12,11:31:26,90402,59,0,0
AIR_3425_V7,11:30:33,11:32:36,90401,60,0,0
AIR_3429_V5,12:02:20,12:00:39,90007,36,0,0
AIR_3429_V5,12:02:17,11:55:47,90006,39,0,0
AIR_3429_V5,12:07:34,12:06:59,90005,41,0,0
AIR_3429_V5,12:06:29,12:10:39,90004,45,0,0
AIR_3429_V5,12:13:54,12:08:54,90406,48,0,0
AIR_3429_V5,12:19:15,12:23:42,90405,54,0,0
AIR_3429_V5,12:29:21,12:20:40,90404,57,0,0
AIR_3429_V5,12:25:14,12:29:07,90403,58,0,0
AIR_3429_V5,12:34:38,12:27:40,90402,59,0,0
AIR_3429_V5,12:37:36,12:26:45,90401,60,0,0
AIR_3429_V6,11:53:47,11:55:52,90007,36,0,0
AIR_3429_V6,12:00:47,12:06:09,90006,39,0,0
AIR_3429_V6,12:01:42,12:10:43,90005,41,0,0
AIR_3429_V6,12:08:26,12:13:44,90004,45,0,0
AIR_3429_V6,12:17:13,12:09:23,90406,48,0,0
AIR_3429_V6,12:23:31,12:27:23,90405,54,0,0
AIR_3429_V6,12:21:27,12:21:04,90404,57,0,0
AIR_3429_V6,12:34:37,12:20:25,90403,58,0,0
AIR_3429_V6,12:29:03,12:31:30,90402,59,0,0
AIR_3429_V6,12:34:35,12:34:30,90401,60,0,0
AIR_3429_V7,11:56:51,11:55:43,90007,36,0,0
AIR_3429_V7,11:56:36,11:55:17,90006,39,0,0
AIR_3429_V7,12:01:33,12:01:11,90005,41,0,0
AIR_3429_V7,12:05:06,12:07:47,90004,45,0,0
AIR_3429_V7,12:20:26,12:11:03,90406,48,0,0
AIR_3429_V7,12:16:04,12:27:38,90405,54,0,0
AIR_3429_V7,12:24:16,12:30:12,90404,57,0,0
AIR_3429_V7,12:33:51,12:30:00,90403,58,0,0
AIR_3429_V7,12:29:20,12:35:32,90402,59,0,0
AIR_3429_V7,12:32:48,12:35:59,90401,60,0,0
AIR_3433_V5,12:54:30,12:49:03,90007,36,0,0
AIR_3433_V5,13:00:39,13:09:45,90006,39,0,0
AIR_3433_V5,13:12:57,13:11:10,90005,41,0,0
AIR_3433_V5,13:09:47,13:11:34,90004,45,0,0
AIR_3433_V5,13:07:55,13:08:58,90406,48,0,0
AIR_3433_V5,13:14:45,13:21:45,90405,54,0,0
AIR_3433_V5,13:23:51,13:22:23,90404,57,0,0
AIR_3433_V5,13:26:00,13:30:18,90403,58,0,0
AIR_3433_V5,13:22:09,13:27:44,90402,59,0,0
AIR_3433_V5,13:38:50,13:34:50,90401,60,0,0
AIR_3433_V6,12:50:44,12:56:58,90007,36,0,0
AIR_3433_V6,12:58:09,13:04:18,90006,39,0,0
AIR_3433_V6,13:12:29,13:04:00,90005,41,0,0
AIR_3433_V6,13:04:37,13:06:37,90004,45,0,0
AIR_3433_V6,13:08:25,13:20:56,90406,48,0,0
AIR_3433_V6,13:18:47,13:17:52,90405,54,0,0
AIR_3433_V6,13:21:59,13:25:34,90404,57,0,0
AIR_3433_V6,13:29:59,13:28:22,90403,58,0,0
AIR_3433_V6,13:36:18,13:36:08,90402,59,0,0
AIR_3433_V6,13:34:59,13:30:34,90401,60,0,0
AIR_3433_V7,12:53:36,12:53:15,90007,36,0,0
AIR_3433_V7,13:03:47,12:57:22,90006,39,0,0
AIR_3433_V7,13:02:26,13:08:50,90005,41,0,0
AIR_3433_V7,13:18:57,13:12:33,90004,45,0,0
AIR_3433_V7,13:14:08,13:06:54,90406,48,0,0
AIR_3433_V7,13:20:16,13:26:42,90405,54,0,0
AIR_3433_V7,13:33:46,13:24:06,90404,57,0,0
AIR_3433_V7,13:22:12,13:20:01,90403,58,0,0
AIR_3433_V7,13:32:16,13:32:26,90402,59,0,0
AIR_3433_V7,13:26:57,13:26:40,90401,60,0,0
AIR_3437_V5,14:00:55,14:02:55,90007,36,0,0
AIR_3437_V5,14:02:32,14:04:21,90006,39,0,0
AIR_3437_V5,14:07:46,14:06:43,90005,41,0,0
AIR_3437_V5,14:18:43,14:07:52,90004,45,0,0
AIR_3437_V5,14:16:17,14:11:54,90406,48,0,0
AIR_3437_V5,14:23:33,14:23:29,90405,54,0,0
AIR_3437_V5,14:20:46,14:20:15,90404,57,0,0
AIR_3437_V5,14:32:12,14:20:37,90403,58,0,0
AIR_3437_V5,14:31:12,14:22:06,90402,59,0,0
AIR_3437_V5,14:25:21,14:29:49,90401,60,0,0
AIR_3437_V6,13:55:52,13:49:55,90007,36,0,0
AIR_3437_V6,13:55:20,13:58:30,90006,39,0,0
AIR_3437_V6,14:06:10,14:04:29,90005,41,0,0
AIR_3437_V6,14:11:07,14:08:38,90004,45,0,0
AIR_3437_V6,14:14:55,14:16:16,90406,48,0,0
AIR_3437_V6,14:18:37,14:27:03,90405,54,0,0
AIR_3437_V6,14:26:08,14:31:56,90404,57,0,0
AIR_3437_V6,14:25:54,14:32:51,90403,58,0,0
AIR_3437_V6,14:25:52,14:32:50,90402,59,0,0
AIR_3437_V6,14:29:57,14:33:02,90401,60,0,0
AIR_3437_V7,13:50:52,13:50:49,90007,36,0,0
AIR_3437_V7,14:09:25,14:05:40,90006,39,0,0
AIR_3437_V7,14:13:18,14:08:11,90005,41,0,0
AIR_3437_V7,14:14:41,14:13:19,90004,45,0,0
AIR_3437_V7,14:20:51,14:20:08,90406,48,0,0
AIR_3437_V7,14:26:58,14:14:25,90405,54,0,0
AIR_3437_V7,14:23:06,14:30:35,90404,57,0,0
AIR_3437_V7,14:29:17,14:32:40,90403,58,0,0
AIR_3437_V7,14:36:23,14:32:05,90402,59,0,0
AIR_3437_V7,14:27:45,14:37:00,90401,60,0,0
AIR_3441_V5,14:56:56,14:49:30,90007,36,0,0
AIR_3441_V5,14:58:27,15:08:21,90006,39,0,0
AIR_3441_V5,15:05:12,15:03:47,90005,41,0,0
AIR_3441_V5,15:10:10,15:17:07,90004,45,0,0
AIR_3441_V5,15:16:12,15:15:15,90406,48,0,0
AIR_3441_V5,15:16:47,15:25:19,90405,54,0,0
AIR_3441_V5,15:33:25,15:24:18,90404,57,0,0
AIR_3441_V5,15:31:57,15:21:54,90403,58,0,0
AIR_3441_V5,15:28:45,15:32:48,90402,59,0,0
AIR_3441_V5,15:29:32,15:26:23,90401,60,0,0
AIR_3441_V6,14:54:28,14:57:16,90007,36,0,0
AIR_3441_V6,15:01:33,14:58:59,90006,39,0,0
AIR_3441_V6,15:02:38,15:14:47,90005,41,0,0
AIR_3441_V6,15:04:36,15:09:56,90004,45,0,0
AIR_3441_V6,15:07:02,15:08:15,90406,48,0,0
AIR_3441_V6,15:14:15,15:27:18,90405,54,0,0
AIR_3441_V6,15:19:08,15:20:43,90404,57,0,0
AIR_3441_V6,15:34:52,15:32:23,90403,58,0,0
AIR_3441_V6,15:27:54,15:36:45,90402,59,0,0
AIR_3441_V6,15:30:46,15:32:55,90401,60,0,0
AIR_3441_V7,14:56:13,15:02:57,90007,36,0,0
AIR_3441_V7,14:57:20,15:01:06,90006,39,0,0
AIR_3441_V7,15:01:21,15:10:21,90005,41,0,0
AIR_3441_V7,15:07:58,15:15:12,90004,45,0,0
AIR_3441_V7,15:16:17,15:08:17,90406,48,0,0
AIR_3441_V7,15:24:37,15:20:28,90405,54,0,0
AIR_3441_V7,15:21:36,15:32:38,90404,57,0,0
AIR_3441_V7,15:24:37,15:25:22,90403,58,0,0
AIR_3441_V7,15:26:25,15:26:01,90402,59,0,0
AIR_3441_V7,15:33:44,15:28:18,90401,60,0,0
AIR_3445_V5,16:00:39,15:50:36,90007,36,0,0
AIR_3445_V5,16:00:56,15:57:40,90006,39,0,0
AIR_3445_V5,16:07:13,16:03:18,90005,41,0,0
AIR_3445_V5,16:09:37,16:05:50,90004,45,0,0
AIR_3445_V5,16:19:14,16:20:32,90406,48,0,0
AIR_3445_V5,16:16:31,16:22:41,90405,54,0,0
AIR_3445_V5,16:20:27,16:28:03,90404,57,0,0
AIR_3445_V5,16:26:00,16:24:46,90403,58,0,0
AIR_3445_V5,16:26:03,16:27:48,90402,59,0,0
AIR_3445_V5,16:30:00,16:32:36,90401,60,0,0
